03,शारिकानाथ,n,n-----m--a,,,,/ɕɑː.ɹi.kɑː.nɑː.t̪ʰə/,शारिका-नाथ,0
430907,95666,टेण्टुक,n,n-----m--a,,,,/ʈeːɳ.ʈu.kə/,टेण्टुक,0
430908,214943,ठ,n,n-----m--a,,,,/ʈʰə/,ठ,0
430909,95676,ठक्क,n,n-----m--a,,,,/ˈʈʰək.kə/,ठक्क,0
430910,95677,ठक्कन,n,n-----m--a,,,,/ˈʈʰək.kə.nə/,ठक्कन,0
430911,95678,ठक्कुर,n,n-----m--a,,,,/ˈʈʰək.ku.ɹə/,ठक्कुर,0
430912,95674,ठकार,n,n-----m--a,,,,/ʈʰə.kɑː.ɹə/,ठ-कार,0
430913,95675,ठंसरी,n,n-----f--ī,,,,/ˈʈʰə̃.sə.ɹiː/,ठंसरी,0
430914,,ठेपक,n,n-----m--a,,,,/ʈʰeː.pə.kə/,ठेपक,0
430915,95682,ठेत्कृत,n,n-----n--a,,,,/ʈʰeːt̪.kɹ̩.t̪ə/,ठेत्-कृत,0
430916,,ठेवक,n,n-----m--a,,,,/ʈʰeː.ʋə.kə/,ठेवक,0
430917,95680,ठिण्ठा,n,n-----f--ā,,,,/ˈʈʰiɳ.ʈʰɑː/,ठिण्ठा,0
430918,95681,ठिण्ठाकराल,n,n-----m--a,,,,/ˈʈʰiɳ.ʈʰɑː.kə.ɹɑː.lə/,ठिण्ठा-कराल,0
430919,,ठोण्ठपद्धति,n,n-----f--i,,,,/ʈʰoːɳ.ʈʰə.ˈpəd̪.d̪ʰə.t̪i/,ठोण्ठ-पद्धति,0
430920,,ठुण्ठुपद्धति,n,n-----f--i,,,,/ˈʈʰuɳ.ʈʰu.ˈpəd̪.d̪ʰə.t̪i/,ठुण्ठु-पद्धति,0
430921,,ठात्कार,n,n-----m--a,,,,/ʈʰɑːt̪.kɑː.ɹə/,ठात्-कार,0
430922,,टिक्,v,v----d--1-,,,,/ʈik/,टिक्,0
430923,,टिक्क,n,n-----m--a,,,,/ˈʈik.kə/,टिक्क,0
430924,95638,टिक्किका,n,n-----f--ā,,,,/ˈʈik.ki.kɑː/,टिक्किका,0
430925,95649,टिल्ला,n,n-----f--ā,,,,/ˈʈil.lɑː/,टिल्ला,0
430926,,टिप्,v,v----a--0-,,,,/ʈip/,टिप्,0
430927,,टिप्पनी,n,n-----f--ī,,,,/ˈʈip.pə.niː/,टिप्पनी,0
430928,,टिप्पण्याशय,n,n-----m--a,,,,/ˈʈip.ˈpəɳ.jɑː.ɕə.jə/,टिप्पण्य्-आशय,0
430929,95648,टिप्पणी,n,n-----f--ī,,,,/ˈʈip.pə.ɳiː/,टिप्पणी,0
430930,,टिरिटिरा,n,n-----f--ā,,,,/ʈi.ɹi.ʈi.ɹɑː/,टिरिटिरा,0
430931,95646,टिण्डिनिका,n,n-----f--ā,,,,/ˈʈiɳ.ɖi.ni.kɑː/,टिण्डिनिका,0
430932,95647,टिण्डिश,n,n-----m--a,,,,/ˈʈiɳ.ɖi.ɕə/,टिण्डिश,0
430933,95645,टिण्टिणि,n,n-----m--i,,,,/ˈʈiɳ.ʈi.ɳi/,टिण्टिणि,0
430934,,टिटिभक,n,n-----m--a,,,,/ʈi.ʈi.bʱə.kə/,टिटिभक,0
430935,95640,टिटिल,n,n-----n--a,,,,/ʈi.ʈi.lə/,टिटिल,0
430936,95642,टिट्टिभ,n,n-----n--a,,,,/ˈʈiʈ.ʈi.bʱə/,टिट्टिभ,0
430937,95641,टिट्टिभ,n,n-----m--a,,,,/ˈʈiʈ.ʈi.bʱə/,टिट्टिभ,0
430938,95644,टिट्टिभक,n,n-----m--a,,,,/ˈʈiʈ.ʈi.bʱə.kə/,टिट्टिभक,0
430939,,टिट्टिभासन,n,n-----n--a,,,,/ˈʈiʈ.ʈi.bʱɑː.sə.nə/,टिट्टिभासन,0
430940,95643,टिट्टिभी,n,n-----f--ī,,,,/ˈʈiʈ.ʈi.bʱiː/,टिट्टिभी,0
430941,,टोलकमाहात्म्य,n,n-----n--a,,,,/ʈoː.lə.kə.mɑː.ɦɑːt̪.mjə/,टोलक-माहात्म्य,0
430942,95671,टोडर,n,n-----m--a,,,,/ʈoː.ɖə.ɹə/,टोडर,0
430943,,टोडरप्रकाश,n,n-----m--a,,,,/ʈoː.ɖə.ˈɹəp.ɹə.kɑː.ɕə/,टोडर-प्रकाश,0
430944,95672,टोडरानन्द,n,n-----m--a,,,,/ʈoː.ɖə.ɹɑː.nən.d̪ə/,टोडरानन्द,0
430945,95655,टु,n,n-----m--u,,,,/ʈu/,टु,0
430946,95663,टुब्दुषी,n,n-----f--ī,,,,/ˈʈub.d̪u.ʂiː/,टुब्-दुषी,0
430947,95656,टुक्करी,n,n-----f--ī,,,,/ˈʈuk.kə.ɹiː/,टुक्करी,0
430948,95664,टुल्ल,n,n-----m--a,,,,/ˈʈul.lə/,टुल्ल,0
430949,95661,टुनाका,n,n-----f--ā,,,,/ʈu.nɑː.kɑː/,टुनाका,0
430950,95662,टुप्टीका,n,n-----f--ā,,,,/ˈʈup.ʈiː.kɑː/,टुप्-टीका,0
430953,95659,टुण्टुक,n,n-----m--a,,,,/ˈʈuɳ.ʈu.kə/,टुण्टुक,0
430955,95658,टुण्टुक,a,ap----a--a,,,,/ˈʈuɳ.ʈu.kə/,टुण्टुक,0
430956,,टुण्टुका,n,n-----f--ā,,,,/ˈʈuɳ.ʈu.kɑː/,टुण्टुका,0
430957,95657,टुटुक,n,n-----m--a,,,,/ʈu.ʈu.kə/,टुटुक,0
430958,,ट्वल्,v,v----a--1-,,,,/ʈ.ʋəl/,ट्वल्,0
430959,214780,टा,n,n-----f--ā,,,,/ʈɑː/,टा,0
430961,95631,टाक,n,n-----m--a,,,,/ʈɑː.kə/,टाक,0
430962,95637,टाल,a,ap----a--a,,,,/ʈɑː.lə/,टाल,0
430963,95636,टार,n,n-----m--a,,,,/ʈɑː.ɹə/,टार,0
430964,,टात्,r,rp--------,,,,/ʈɑːt̪/,टात्,0
430965,95634,टांकार,n,n-----m--a,,,,/ʈɑːŋ.kɑː.ɹə/,टां-कार,0
430966,95635,टांकृत,n,n-----n--a,,,,/ʈɑːŋ.kɹ̩.t̪ə/,टां-कृत,0
430967,95632,टाङ्क,n,n-----n--a,,,,/ʈɑːŋ.kə/,टाङ्क,0
430968,95633,टाङ्कर,n,n-----m--a,,,,/ʈɑːŋ.kə.ɹə/,टाङ्कर,0
430969,,टीक्,v,v----d--1- v----a--1-,,,,/ʈiːk/,टीक्,0
430970,95650,टीका,n,n-----f--ā,,,,/ʈiː.kɑː/,टीका,0
430971,,टीकासमुच्चय,n,n-----m--a,,,"{'pos': 'n', 'person': '-', 'number': '-', 'tense': '-', 'mood': '-', 'voice': '-', 'gender': 'n', 'case': '-', 'group': '-', 'stem': 'a'}=टीकासमुच्चय",/ʈiː.kɑː.sə.ˈmut͡ɕ.t͡ɕə.jə/,टीका-समुच्चय,0
430972,,टीकासर्वस्व,n,n-----n--a,,,,/ʈiː.kɑː.ˈsəɹ.ˈʋəs.ʋə/,टीका-सर्वस्व,0
430973,95654,टीत्कार,n,n-----m--a,,,,/ʈiːt̪.kɑː.ɹə/,टीत्-कार,0
430974,95651,टीटिभ,n,n-----m--a,,,,/ʈiː.ʈi.bʱə/,टीटिभ,0
430975,95653,टीटिभसरस्,n,n-----n-sa,,,,/ʈiː.ʈi.bʱə.sə.ɹəs/,टीटिभ-सरस्,0
430977,95652,टीटिभी,n,n-----f--ī,,,,/ʈiː.ʈi.bʱiː/,टीटिभी,0
430978,215319,ऌ,n,n-----m--c,,,,/̩/,ऌ,0
430979,39096,ऌकार,n,n-----m--a,,,,/l̩.kɑː.ɹə/,ऌ-कार,0
430980,39098,ऌतक,n,n-----m--a,,,,/l̩.t̪ə.kə/,ऌतक,0
430981,,ऌवर्ण,n,n-----m--a,,,,/l̩.ˈʋəɹ.ɳə/,ऌ-वर्ण,0
430982,,ॡ,n,n-----f--c,,,,/̩ː/,ॡ,0
430983,,ॡ,n,n-----m--c,,,,/̩ː/,ॡ,0
455661,,अ,-,,,,,//,अ,0
455662,,अ,-,,,,,//,अ,0
455663,,अ,-,,,,,//,अ,0
455664,,अ,-,,,,,//,अ,0
455665,,अ,-,,,,,//,अ,0
455666,,अब्,-,,,,,/b/,अब्,0
455667,,अबध,-,,,,,/ə.bə.d̪ʰə/,अ-बध,0
455668,,अबध्य,-,,,,,/ə.ˈbəd̪ʰ.jə/,अ-बध्य,0
455669,,अबन्ध्र,-,,,,,/ə.bən.d̪ʰɹə/,अ-बन्ध्र॔,0
455670,,अब्धिजौ,n,n-d---m--u,,,,/əb.d̪ʰi.d͡ʑəौ/,अब्-धि-जौ,0
455671,,अभिभव,-,,,,,/ə.bʱi.bʱə.ʋə/,अभि-भव॔,0
455672,,अभिभार,-,,,,,/ə.bʱi.bʱɑː.ɹə/,अभि॔-भार,0
455673,,अभिचुम्ब्,-,,,,,/ə.bʱi.t͡ɕumb/,अभि-चुम्ब्,0
455674,,अभिचाकश्,-,,,,,/ə.bʱi.t͡ɕɑː.kəɕ/,अभि-चाकश्,0
455675,,अभिददि,-,,,,,/ə.bʱi.d̪ə.d̪i/,अभि-ददि॔,0
455676,,अभिदर्शन,-,,,,,/ə.bʱi.d̪ə.ɹɕə.nə/,अभि-दर्शन,0
455677,,अभिध्मात,-,,,,,/ə.ˈbʱid̪ʰ.mɑː.t̪ə/,अभि-ध्मात,0
455678,,अभिधाय,v,v----g----,,,,/ə.bʱi.d̪ʰɑː.jə/,अभि-धाय,0
455679,,अभिद्रुत्य,v,v----g----,,,,/ə.ˈbʱid̪.ˈɹut̪.jə/,अभि-द्रुत्य,0
455680,,अभिगम्य,v,v----g----,,,,/ə.bʱi.gəm.jə/,अभि-गम्य,0
455681,,अभिगर,-,,,,,/ə.bʱi.gə.ɹə/,अभि-गर॔,0
455682,,अभिघात,-,,,,,/ə.bʱi.gʰɑː.t̪ə/,अभि-घात,0
455683,,अभिघातित,-,,,,,/ə.bʱi.gʰɑː.t̪i.t̪ə/,अभि-घातित,0
455684,,अभिगूर्या,v,v----g----,,,,/ə.bʱi.guːɹ.jɑː/,अभि-गू॔र्या,0
455685,,अभिहर,-,,,,,/ə.bʱi.ɦə.ɹə/,अभि-हर,0
455686,,अभिहत्य,v,v----g----,,,,/ə.bʱi.ˈɦət̪.jə/,अभि-हत्य,0
455687,,अभिहव,-,,,,,/ə.bʱi.ɦə.ʋə/,अभि-हव,0
455688,,अभिहित,-,,,,,/ə.bʱi.ɦi.t̪ə/,अभि॔-हित,0
455689,,अभिहिति,-,,,,,/ə.bʱi.ɦi.t̪i/,अभि-हिति,0
455690,,अभिहोतवै,-,,,,,/ə.bʱi.ɦoː.t̪ə.ʋɑːi/,अभि॔-होतवै॔,0
455691,,अभिहूति,-,,,,,/ə.bʱi.ɦuː.t̪i/,अभि-हूति,0
455692,,अभिजिद्विश्वजितौ,n,n-d---f--u,,,,/əbʱid͡ʑid̪ʋiɕʋəd͡ʑit̪əौ/,अभिजिद्-विश्वजि॔तौ,0
455693,,अभिजिघ्रण,-,,,,,/ə.bʱi.ˈd͡ʑigʰ.ɹə.ɳə/,अभि-जिघ्रण,0
455694,,अभिज्ञायम्,-,,,,,/ə.ˈbʱid͡ʑ.ɲɑː.jəm/,अभि-ज्ञायम्,0
455695,,अभिकरण,-,,,,,/ə.bʱi.kə.ɹə.ɳə/,अभि-करण,0
455696,,अभिकृति,-,,,,,/ə.bʱi.kɹ̩.t̪i/,अभि-कृति,0
455697,,अभिलक्ष्यीकृत्य,v,v----g----,,,,/ə.bʱi.ˈlək.ʂjiː.ˈkɹ̩t̪.jə/,अभिलक्ष्यी-कृत्य,0
455698,,अभिमन्तोस्,-,,,,,/ə.bʱi.mən.t̪oːs/,अभि॔-मन्तोस्,0
455699,,अभिमर,-,,,,,/ə.bʱi.mə.ɹə/,अभि-मर,0
455700,,अभिमर्द,-,,,,,/ə.bʱi.ˈməɹ.d̪ə/,अभि-मर्द,0
455701,,अभिमर्शन,-,,,,,/ə.bʱi.mə.ɹɕə.nə/,अभि-मर्शन,0
455702,,अभिम्लात,-,,,,,/ə.bʱim.lɑː.t̪ə/,अभि-म्लात,0
455703,,अभिमुखी,-,,,,,/ə.bʱi.mu.kʰiː/,अभिमुखी,0
455704,,अभिमाद,-,,,,,/ə.bʱi.mɑː.d̪ə/,अभि-माद,0
455705,,अभिमान,-,,,,,/ə.bʱi.mɑː.nə/,अभि-मान,0
455706,,अभिमाति,-,,,,,/ə.bʱi.mɑː.t̪i/,अभि॔-माति,0
455707,,अभिनहन,-,,,,,/ə.bʱi.nə.ɦə.nə/,अभि-नहन,0
455708,,अभिनन्द्य,v,v----g----,,,,/ə.bʱi.nən.d̪jə/,अभि-नन्द्य,0
455709,,अभिनय,-,,,,,/ə.bʱi.nə.jə/,अभि-नय,0
455710,,अभिनिहित,-,,,,,/ə.bʱi.ni.ɦi.t̪ə/,अभि-नि॔-हित,0
455711,,अभिनिम्लुप्त,-,,,,,/ə.bʱi.nim.ˈlup.t̪ə/,अभि-नि-म्लुप्त,0
455712,,अभिनिर्मुक्त,-,,,,,/ə.bʱi.ˈniɹ.ˈmuk.t̪ə/,अभि-निर्-मुक्त,0
455713,,अभिनिषिच्,-,,,,,/ə.bʱi.ni.ʂit͡ɕ/,अभि-नि-षिच्,0
455714,,अभिनिष्टान,-,,,,,/ə.bʱi.ˈniʂ.ʈɑː.nə/,अभि-निष्टान,0
455715,,अभिपित्व,-,,,,,/ə.bʱi.ˈpit̪.ʋə/,अभि-पित्व॔,0
455716,,अभिप्रदृश्,-,,,,,/ə.ˈbʱip.ɹə.d̪ɹ̩ɕ/,अभि-प्र-दृश्,0
455717,,अभिप्रश्निन्,-,,,,,/əbʱipɹəɕnin/,अभि-प्रश्नि॔न्,0
455718,,अभिप्रेप्सु,-,,,,,/ə.ˈbʱip.ɹeːp.su/,अभि-प्रेप्सु,0
455719,,अभिप्रापण,-,,,,,/ə.ˈbʱip.ɹɑː.pə.ɳə/,अभि-प्रापण,0
455720,,अभिप्राय,-,,,,,/ə.ˈbʱip.ɹɑː.jə/,अभि-प्राय,0
455721,,अभिपालिन्,-,,,,,/ə.bʱi.pɑː.lin/,अभि-पालिन्,0
455722,,अभिरोरुद,-,,,,,/ə.bʱi.ɹoː.ɹu.d̪ə/,अभि-रोरुद॔,0
455723,,अभिरुह्य,v,v----g----,,,,/ə.bʱi.ˈɹuɦ.jə/,अभि-रुह्य,0
455724,,अभिसमय,-,,,,,/ə.bʱi.sə.mə.jə/,अभि-समय,0
455725,,अभिसम्प्रहा,-,,,,,/ə.bʱi.səm.pɹə.ɦɑː/,अभि-सम्-प्र-हा,0
455726,,अभिसमीक्ष्य,v,v----g----,,,,/ə.bʱi.sə.miːk.ʂjə/,अभि-सम्-ईक्ष्य,0
455727,,अभिसर,-,,,,,/ə.bʱi.sə.ɹə/,अभि-सर,0
455728,,अभिसर्ग,-,,,,,/ə.bʱi.ˈsəɹ.gə/,अभि-सर्ग,0
455729,,अभिसर्पण,-,,,,,/ə.bʱi.ˈsəɹ.pə.ɳə/,अभि-सर्पण,0
455730,,अभिसंचूर्ण्,-,,,,,/ə.bʱi.səɲ.t͡ɕuːɹɳ/,अभि-सं-चूर्ण्,0
455731,,अभिसंधाय,v,v----g----,,,,/ə.bʱi.sən.d̪ʰɑː.jə/,अभि-संधाय,0
497461,169743,स्रुं,r,rp--------,,,,/s.ɹum/,,0
455732,,अभिसंहित,-,,,,,/ə.bʱi.ˈsə̃.ɦi.t̪ə/,अभि-सं-हित,0
455733,,अभिसंयम्,-,,,,,/ə.bʱi.ˈsə̃.jəm/,अभि-सं-यम्,0
455734,,अभिस्कन्द,-,,,,,/ə.ˈbʱis.kən.d̪ə/,अभि-स्कन्द,0
455735,,अभिस्निग्ध,-,,,,,/ə.ˈbʱis.ˈnig.d̪ʰə/,अभि-स्निग्ध,0
455736,,अभिसुसूष्,-,,,,,/ə.bʱi.su.suːʂ/,अभि-सुसूष्,0
455737,,अभिसार,-,,,,,/ə.bʱi.sɑː.ɹə/,अभि-सार,0
455738,,अभिसावक,-,,,,,/ə.bʱi.sɑː.ʋə.kə/,अभि-सावक,0
455739,,अभिसृत्य,v,v----g----,,,,/ə.bʱi.ˈsɹ̩t̪.jə/,अभि-सृत्य,0
455740,,अभितरम्,-,,,,,/ə.bʱi.t̪ə.ɹəm/,अभि-तर॔म्,0
455741,,अभितो,-,,,,,/ə.bʱi.t̪oː/,अभितो,0
455742,,अभिवेधिन्,-,,,,,/ə.bʱi.ʋeː.d̪ʰin/,अभि-वेधिन्,0
455743,,अभिवेग,-,,,,,/ə.bʱi.ʋeː.gə/,अभि-वेग॔,0
455744,,अभिविज्ञाय,v,v----g----,,,,/ə.bʱi.ˈʋid͡ʑ.ɲɑː.jə/,अभि-वि-ज्ञाय,0
455745,,अभिव्याप्य,v,v----g----,,,,/ə.ˈbʱiʋ.jɑːp.jə/,अभि-व्याप्य,0
455746,,अभिवान्या,-,,,,,/ə.bʱi.ʋɑːn.jɑː/,अभि-वान्या॔,0
455747,,अभिवाशिन्,-,,,,,/ə.bʱi.ʋɑː.ɕin/,अभि-वाशिन्,0
455748,,अभिवी,-,,,,,/ə.bʱi.ʋiː/,अभि-वी,0
455749,,अभिवीक्ष्य,v,v----g----,,,,/ə.bʱi.ʋiːk.ʂjə/,अभि-वीक्ष्य,0
455750,,अभिशस्तेन्य,-,,,,,/ə.bʱi.ˈɕəs.t̪eːn.jə/,अभि-शस्तेन्य,0
455751,,अभिशंसिन्,-,,,,,/ə.bʱi.ˈɕə̃.sin/,अभि-शंसिन्,0
455752,,अभिश्रद्धा,-,,,,,/əbʱiɕɹəd̪d̪ʰɑː/,अभि-श्रद्-धा,0
455753,,अभिश्रुत्य,v,v----g----,,,,/əbʱiɕɹut̪jə/,अभि-श्रुत्य,0
455754,,अभिश्यात,-,,,,,/əbʱiɕjɑːt̪ə/,अभि-श्यात,0
455755,,अभिषह्य,v,v----g----,,,,/ə.bʱi.ˈʂəɦ.jə/,अभि-षह्य,0
455756,,अभिषव,-,,,,,/ə.bʱi.ʂə.ʋə/,अभि-षव,0
455757,,अभिषवण,-,,,,,/ə.bʱi.ʂə.ʋə.ɳə/,अभि-षवण,0
455758,,अभिषवणीस्,n,n-p---f-sī,,,,/ə.bʱi.ʂə.ʋə.ɳiːs/,अभि-षवणीस्,0
455759,,अभिषिध्,-,,,,,/ə.bʱi.ʂid̪ʰ/,अभि-षिध्,0
455760,,अभिषिषेणयिषु,-,,,,,/ə.bʱi.ʂi.ʂeː.ɳə.ji.ʂu/,अभि-षिषेणयिषु,0
455761,,अभिष्यत्,v,v--fapa---,,,,/ə.ˈbʱiʂ.jət̪/,अभि-ष्यत्,0
455763,,अभिष्टव,-,,,,,/ə.ˈbʱiʂ.ʈə.ʋə/,अभि-ष्टव,0
455764,,अभिष्टि,-,,,,,/ə.ˈbʱiʂ.ʈi/,अभि-ष्टि॔,0
455765,,अभिष्टूय,v,v----g----,,,,/ə.ˈbʱiʂ.ʈuː.jə/,अभि-ष्टूय,0
455766,,अभ्रवाटिक,-,,,,,/ə.bʱɹə.ʋɑː.ʈi.kə/,अभ्र॔-वाटिक,0
455767,,अभ्यमित्र,-,,,,,/ə.bʱjə.ˈmit̪.ɹə/,अभ्य्-अमित्र,0
455768,,अभ्यमित्रीण,-,,,,,/ə.bʱjə.ˈmit̪.ɹiː.ɳə/,अभ्य्-अमित्रीण,0
455808,,अभीषह्,-,,,,,/ə.bʱiː.ʂəɦ/,अभी-ष॔ह्,0
455769,,अभ्यन्तरी,-,,,,,/ə.bʱjən.t̪ə.ɹiː/,अभ्यन्तरी,0
455770,,अभ्यर्त्,v,,,,,/ə.bʱjəɹt̪/,अभ्य्-अर्त्,0
455771,,अभ्यर्थ्य,v,v----g----,,,,/ə.ˈbʱjəɹ.t̪ʰjə/,अभ्य्-अर्थ्य,0
455772,,अभ्यर्ण,-,,,,,/ə.ˈbʱjəɹ.ɳə/,अभ्य्-अर्ण,0
455773,,अभ्यर्ष्,v,,,,,/ə.bʱjəɹʂ/,अभ्य्-अर्ष्,0
455774,,अभ्यस्तम्,-,,,,,/ə.ˈbʱjəs.t̪əm/,अभ्य्-अ॔स्तम्,0
455775,,अभ्यवहारिन्,-,,,,,/ə.bʱjə.ʋə.ɦɑː.ɹin/,अभ्य्-अवहारिन्,0
455776,,अभ्यय,-,,,,,/ə.bʱjə.jə/,अभ्य्-अय,0
455777,,अभ्येत्य,v,v----g----,,,,/ə.bʱjeːt̪.jə/,अभ्य्-एत्य,0
455778,,अभ्येषण,-,,,,,/ə.bʱjeː.ʂə.ɳə/,अभ्य्-एषण,0
455779,,अभ्युज्ज्वल्,-,,,,,/ə.ˈbʱjud͡ʑ.d͡ʑʋəl/,अभ्य्-उज्-ज्वल्,0
455780,,अभ्युपे,-,,,,,/ə.bʱju.peː/,अभ्य्-उपे,0
455781,,अभ्युपेत्य,v,v----g----,,,,/ə.bʱju.peːt̪.jə/,अभ्य्-उपेत्य,0
455782,,अभ्याघारम्,-,,,,,/ə.bʱjɑː.gʰɑː.ɹəm/,अभ्य्-आ-घारम्,0
455783,,अभ्याहित,-,,,,,/ə.bʱjɑː.ɦi.t̪ə/,अभ्य्-आ॔हित,0
455784,,अभ्यान्त,-,,,,,/ə.bʱjɑːn.t̪ə/,अभ्य्-आन्त,0
455785,,अभ्यारोह्य,-,,,,,/ə.bʱjɑː.ɹoːɦ.jə/,अभ्य्-आरोह्य,0
455786,,अभ्यास,-,,,,,/ə.bʱjɑː.sə/,अभ्य्-आस,0
455787,,अभ्यात्म,-,,,,,/ə.bʱjɑːt̪.mə/,अभ्यात्म,0
455788,,अभ्यावृत्य,v,v----g----,,,,/ə.bʱjɑː.ˈʋɹ̩t̪.jə/,अभ्य्-आ-वृत्य,0
455789,,अभ्यायुक,-,,,,,/ə.bʱjɑː.ju.kə/,अभ्य्-आयुक,0
455790,,अभ्यूह्य,v,v----g----,,,,/ə.bʱjuːɦ.jə/,अभ्य्-ऊह्य,0
455791,,अभ्यूढि,-,,,,,/ə.bʱjuː.ɖʰi/,अभ्य्-ऊ॔ढि,0
455792,,अभ्यूष,-,,,,,/ə.bʱjuː.ʂə/,अभ्य्-ऊष,0
455793,,अभीचार,-,,,,,/ə.bʱiː.t͡ɕɑː.ɹə/,अभी-चार,0
455794,,अभीज्य,-,,,,,/ə.bʱiːd͡ʑ.jə/,अभीज्य,0
455795,,अभीमान,-,,,,,/ə.bʱiː.mɑː.nə/,अभी-मान,0
455797,,अभीमानिन्,-,,,,,/ə.bʱiː.mɑː.nin/,अभी-मानिन्,0
455798,,अभीपद,-,,,,,/ə.bʱiː.pə.d̪ə/,अभी-पद,0
455799,,अभीप्स्,-,,,,,/ə.bʱiːps/,अभीप्स्,0
455800,,अभीपाद,-,,,,,/ə.bʱiː.pɑː.d̪ə/,अभी-पाद,0
455801,,अभीर,-,,,,,/ə.bʱiː.ɹə/,अभीर,0
455802,,अभीरु,-,,,,,/ə.bʱiː.ɹu/,अ॔-भीरु,0
455803,,अभीसार,-,,,,,/ə.bʱiː.sɑː.ɹə/,अभी-सार,0
455804,,अभीत,-,,,,,/ə.bʱiː.t̪ə/,अ-भीत,0
455805,,अभीवर्त,-,,,,,/ə.bʱiː.ˈʋəɹ.t̪ə/,अभी-वर्त॔,0
455806,,अभीवृत,-,,,,,/ə.bʱiː.ʋɹ̩.t̪ə/,अभी॔-वृत,0
455807,,अभीशाप,-,,,,,/ə.bʱiː.ɕɑː.pə/,अभी-शाप,0
455809,,अभीषङ्ग,-,,,,,/ə.bʱiː.ʂəŋ.gə/,अभी-षङ्ग,0
455810,,अब्जसमुद्गत,-,,,,,/əb.d͡ʑə.sə.ˈmud̪.gə.t̪ə/,अब्ज-समुद्गत,0
455811,,अबान्धव,-,,,,,/ə.bɑːn.d̪ʰə.ʋə/,अ-बान्धव,0
455812,,अच्,-,,,,,/t͡ɕ/,अच्,0
455813,,अचक्रवर्त,-,,,,,/ə.ˈt͡ɕək.ɹə.ˈʋəɹ.t̪ə/,अ-चक्रवर्त,0
455814,,अचरिष्यत्,v,v--fapa---,,,,/ə.t͡ɕə.ˈɹiʂ.jət̪/,अ-चरिष्यत्,0
455815,,अच्छ,-,,,,,/ət͡ɕ.t͡ɕʰə/,अ॔च्छ,0
455816,,अचिकित्वस्,-,,,,,/ə.t͡ɕi.ˈkit̪.ʋəs/,अ॔-चिकित्वस्,0
455817,,अचिष्टु,-,,,,,/ə.ˈt͡ɕiʂ.ʈu/,अ॔चिष्टु,0
455818,,अदद्र्यञ्च्,-,,,,,/ə.ˈd̪əd̪.ɹjəɲt͡ɕ/,अदद्र्य्-अञ्च्,0
455819,,अदह्कृत्य,-,,,,,/ə.ˈd̪əh.ˈkɹ̩t̪.jə/,अदः-कृत्य,0
455820,,अदमुद्र्यञ्च्,-,,,,,/ə.d̪ə.ˈmud̪.ɹjəɲt͡ɕ/,अदमुद्र्य्-अञ्च्,0
455821,,अदमुयञ्च्,-,,,,,/ə.d̪ə.mu.jəɲt͡ɕ/,अदमुय्-अञ्च्,0
455822,,अदमूयञ्च्,-,,,,,/ə.d̪ə.muː.jəɲt͡ɕ/,अदमूय्-अञ्च्,0
455823,,अदन,-,,,,,/ə.d̪ə.nə/,अ॔दन,0
455824,,अदर्शनीभू,-,,,,,/ə.d̪ə.ɹɕə.niː.bʱuː/,अ-दर्शनी-भू,0
455825,,अदस्,-,,,,,/ə.d̪əs/,अद॔स्,0
455826,,अदशन्,-,,,,,/ə.d̪ə.ɕən/,अ-दशन्,0
455827,,अद्भुतदर्पण,-,,,,,/əd̪.bʱu.t̪ə.ˈd̪əɹ.pə.ɳə/,अद्भुत-दर्पण,0
