id,lemma,synset,period,genre,notes
58533,317128,214379,,,
58534,317128,214380,,,
58535,406688,214381,,,
58536,320408,214382,,,
58537,320408,214383,,,
58538,320218,214384,,,
58539,280503,214385,,,
58540,296015,214386,,,
58541,296015,214387,,,
58542,296015,214388,,,
58543,296015,214389,,,
58544,296015,214390,,,
58545,296015,214391,,,
58546,296015,214392,,,
58547,296259,214402,,,
58548,484735,214404,,,
58549,404338,214405,,,
58550,485054,214406,,,
58551,483120,214407,,,
58552,484299,214408,,,
58553,483055,214409,,,
58554,429393,214410,,,
58555,247811,214411,,,
58556,376151,214412,,,
58557,387470,214418,,,
58558,387470,214419,,,
58559,484273,214420,,,
58560,484276,214421,,,
58561,394039,214422,,,
58562,484656,214423,,,
58563,484662,214424,,,
58564,484655,214425,,,
58565,484283,214426,,,
58566,484284,214427,,,
58567,484846,214428,,,
58568,484252,214429,,,
58569,462418,214435,,,
58570,483162,214436,,,
58571,430063,214437,,,
58572,430063,214438,,,
58573,430063,214439,,,
58574,483226,214440,,,
58575,484670,214441,,,
58576,484852,214442,,,
58577,484671,214443,,,
58578,484672,214444,,,
58579,258085,214445,,,
58580,484679,214446,,,
58581,484306,214447,,,
58582,484310,214448,,,
58583,484680,214449,,,
58584,485060,214450,,,
58585,339238,214460,,,
58586,290182,214467,,,
58587,323996,214471,,,
58588,358667,214474,,,
58589,495987,214475,,,
58590,495987,214476,,,
58591,495987,214477,,,
58592,495987,214478,,,
58593,304734,214486,,,
58594,220820,214487,,,
58595,220820,214488,,,
58596,424232,214493,,,
58597,424232,214494,,,
58598,339543,214500,,,
58599,240581,214506,,,
58600,318284,214507,,,
58601,318284,214508,,,
58602,211569,214510,,,
58603,211569,214511,,,
58604,211569,214512,,,
58605,291415,214513,,,
58606,291415,214514,,,
58607,291415,214515,,,
58608,279810,214517,,,
58609,279810,214518,,,
58610,209115,214520,,,
58611,490928,214524,,,
58612,280553,214525,,,
58613,313537,214528,,,
58614,313537,214529,,,
58615,313537,214530,,,
58616,313537,214531,,,
58617,277664,214537,,,
58618,277664,214538,,,
58619,277664,214539,,,
58620,277664,214540,,,
58621,277664,214541,,,
58622,277664,214542,,,
58623,277664,214543,,,
58624,280661,214544,,,
58625,288572,214545,,,
58626,288572,214546,,,
58627,351374,214551,,,
58628,496088,214552,,,
58629,302586,214553,,,
58630,479923,214554,,,
58631,404087,214555,,,
58632,227429,214557,,,
58633,227429,214558,,,
58634,227429,214559,,,
58635,227429,214560,,,
58636,227429,214561,,,
58637,478060,214562,,,
58638,211732,214566,,,
58639,211732,214567,,,
58640,211732,214568,,,
58641,228444,214571,,,
58642,228444,214572,,,
58643,228444,214573,,,
58644,390781,214576,,,
58645,421167,214582,,,
58646,277385,214588,,,
58647,400200,214606,,,
58648,400200,214607,,,
58649,400200,214608,,,
58650,236846,214609,,,
58651,271592,214611,,,
58652,271592,214612,,,
58653,416425,214626,,,
58654,279303,214634,,,
58655,279303,214635,,,
58656,416876,214638,,,
58657,358131,214639,,,
58658,315562,214642,,,
58659,311017,214646,,,
58660,306901,214647,,,
58661,306901,214648,,,
58662,306901,214649,,,
58663,306901,214650,,,
58664,306901,214651,,,
58665,255742,214653,,,
58666,327339,214656,,,
58667,358705,214658,,,
58668,418773,214659,,,
58669,485484,214668,,,
58670,331882,214669,,,
58671,467327,214670,,,
58672,331882,214671,,,
58673,321086,214680,,,
58674,243736,214690,,,
58675,243736,214691,,,
58676,243736,214692,,,
58677,243736,214693,,,
58678,265846,214706,,,
58679,339492,214707,,,
58680,339492,214708,,,
58681,210004,214719,,,
58682,225487,214720,,,
58683,316850,214723,,,
58684,321258,214726,,,
58685,292936,214727,,,
58686,366229,214729,,,
58687,270021,214731,,,
58688,268686,214733,,,
58689,484798,214734,,,
58690,483177,214735,,,
58691,404253,214737,,,
58692,404253,214738,,,
58693,404253,214739,,,
58694,254814,214740,,,
58695,404312,214741,,,
58696,404312,214742,,,
58697,404312,214743,,,
58698,404312,214744,,,
58699,238506,214746,,,
58700,417160,214748,,,
58701,417160,214749,,,
58702,417160,214750,,,
58703,387750,214757,,,
58704,416413,214760,,,
58705,343146,214764,,,
58706,278324,214774,,,
58707,278324,214775,,,
58708,267374,214776,,,
58709,301505,214783,,,
58710,301505,214784,,,
58711,248309,214803,,,
58712,408475,214807,,,
58713,294808,214810,,,
58714,294808,214811,,,
58715,282893,214815,,,
58716,415626,214817,,,
58717,415626,214818,,,
58718,276654,214824,,,
58719,257744,214825,,,
58720,257744,214826,,,
58721,257744,214827,,,
58722,257744,214828,,,
58723,409766,214835,,,
58724,366953,214836,,,
58725,366953,214837,,,
58726,366953,214838,,,
58727,260226,214841,,,
58728,280908,214842,,,
58729,331681,214844,,,
58730,205806,214845,,,
58731,388286,214848,,,
58732,388286,214849,,,
58733,318525,214851,,,
58734,239232,214852,,,
58735,237212,214858,,,
58736,233291,214859,,,
58737,310744,214868,,,
58738,310744,214869,,,
58739,237290,214882,,,
58740,300275,214884,,,
58741,300275,214885,,,
58742,300275,214886,,,
58743,302157,214889,,,
58744,302157,214890,,,
58745,302157,214891,,,
58746,339979,214892,,,
58747,339979,214893,,,
58748,233034,214894,,,
58749,309806,214896,,,
58750,399350,214897,,,
58751,255164,214899,,,
58752,385873,214900,,,
58753,259123,214902,,,
58754,294077,214906,,,
58755,348542,214907,,,
58756,348542,214908,,,
58757,348542,214909,,,
58758,348542,214910,,,
58759,348542,214911,,,
58760,418393,214916,,,
58761,418393,214917,,,
58762,418393,214918,,,
58763,418393,214919,,,
58764,418393,214920,,,
58765,418393,214921,,,
58766,418393,214922,,,
58767,457488,214923,,,
58768,415038,214926,,,
58769,233333,214931,,,
58770,484938,214935,,,
58771,484939,214936,,,
58772,269249,214938,,,
58773,339320,214941,,,
58774,404299,214946,,,
58775,404299,214947,,,
58776,391466,214948,,,
58777,376805,214949,,,
58778,257699,214951,,,
58779,291561,214952,,,
58780,291561,214953,,,
58781,291561,214954,,,
58782,419509,214955,,,
58783,283501,214956,,,
58784,240293,214959,,,
58785,345662,214960,,,
58786,274279,214968,,,
58787,309088,214969,,,
58788,309088,214970,,,
58789,497990,214972,,,
58790,421878,214973,,,
58791,421878,214974,,,
58792,322283,214978,,,
58793,298018,214980,,,
58794,319390,214981,,,
58795,246853,214982,,,
58796,293337,214983,,,
58797,277475,214995,,,
58798,277468,214996,,,
58799,377219,215003,,,
58800,241915,215020,,,
58801,368887,215024,,,
58802,368887,215025,,,
58803,322692,215030,,,
58804,255807,215035,,,
58805,255807,215036,,,
58806,312456,215042,,,
58807,390669,215085,,,
58808,290920,215089,,,
58809,287084,215090,,,
58810,287084,215091,,,
58811,287084,215092,,,
58812,362305,215097,,,
58813,486741,215098,,,
58814,486742,215099,,,
58815,280694,215105,,,
58816,375801,215106,,,
58817,486765,215107,,,
58818,233990,215108,,,
58819,277822,215113,,,
58820,277822,215114,,,
58821,269338,215119,,,
58822,380616,215120,,,
58823,218060,215121,,,
58824,218060,215122,,,
58825,298689,215123,,,
58826,305090,215131,,,
58827,305090,215132,,,
58828,285489,215133,,,
58829,389109,215134,,,
58830,389109,215135,,,
58831,389109,215136,,,
58832,298045,215137,,,
58833,384625,215138,,,
58834,222901,215140,,,
58835,222901,215141,,,
58836,212933,215142,,,
58837,212933,215143,,,
58838,336068,215149,,,
58839,336068,215150,,,
58840,336068,215151,,,
58841,336068,215152,,,
58842,261318,215162,,,
58843,494098,215164,,,
58844,417368,215183,,,
58845,417368,215184,,,
58846,296805,215201,,,
58847,218275,215202,,,
58848,296290,215203,,,
58849,342341,215204,,,
58850,271216,215207,,,
58851,299977,215208,,,
58852,275012,215212,,,
58853,261061,215214,,,
58854,311141,215215,,,
58855,304495,215216,,,
58856,212884,215233,,,
58857,493811,215248,,,
58858,318983,215258,,,
58859,318983,215259,,,
58860,318983,215260,,,
58861,318983,215261,,,
58862,318983,215262,,,
58863,262462,215263,,,
58864,262462,215264,,,
58865,262462,215265,,,
58866,262462,215266,,,
58867,262462,215267,,,
58868,262462,215268,,,
58869,262462,215269,,,
58870,262462,215270,,,
58871,389721,215272,,,
58872,389721,215273,,,
58873,389721,215274,,,
58874,389741,215275,,,
58875,389721,215276,,,
58876,389721,215277,,,
58877,389721,215278,,,
58878,304909,215282,,,
58879,304909,215283,,,
58880,246425,215285,,,
58881,246425,215286,,,
58882,493416,215289,,,
58883,483371,215290,,,
58884,407529,215303,,,
58885,407529,215304,,,
58886,375731,215306,,,
58887,321549,215308,,,
58888,321549,215309,,,
58889,415094,215313,,,
58890,321127,215314,,,
58891,286737,215315,,,
58892,286737,215316,,,
58893,480048,215333,,,
58894,236831,215334,,,
58895,364522,215349,,,
58896,342546,215350,,,
58897,285370,215352,,,
58898,240956,215372,,,
58899,313053,215378,,,
58900,430093,215382,,,
58901,430093,215383,,,
58902,430093,215384,,,
58903,281828,215387,,,
58904,255991,215417,,,
58905,255991,215418,,,
58906,255991,215419,,,
58907,255991,215420,,,
58908,278299,215429,,,
58909,282371,215431,,,
58910,294082,215433,,,
58911,294082,215434,,,
58912,212796,215439,,,
58913,327351,215441,,,
58914,400736,215442,,,
58915,481313,215448,,,
58916,360174,215450,,,
58917,360174,215451,,,
58918,486842,215452,,,
58919,205044,215456,,,
58920,372438,215457,,,
58921,287941,215458,,,
58922,282646,215459,,,
58923,282646,215460,,,
58924,339016,215464,,,
58925,231310,215465,,,
58926,231310,215466,,,
58927,291872,215467,,,
58928,291872,215468,,,
58929,395891,215469,,,
58930,395891,215470,,,
58931,287982,215471,,,
58932,287982,215472,,,
58933,287982,215473,,,
58934,287982,215474,,,
58935,287982,215475,,,
58936,287982,215476,,,
58937,287982,215477,,,
58938,300988,215478,,,
58939,300988,215479,,,
58940,300988,215480,,,
58941,245035,215483,,,
58942,300369,215484,,,
58943,300369,215485,,,
58944,300369,215486,,,
58945,300369,215487,,,
58946,300369,215488,,,
58947,285550,215489,,,
58948,285550,215490,,,
58949,285550,215491,,,
58950,285550,215492,,,
58951,285550,215493,,,
58952,360346,215499,,,
58953,237039,215500,,,
58954,237039,215501,,,
58955,237039,215502,,,
58956,237039,215503,,,
58957,365504,215504,,,
58958,237224,215505,,,
58959,211735,215508,,,
58960,296883,215509,,,
58961,312426,215510,,,
58962,312426,215511,,,
58963,312426,215512,,,
58964,312426,215513,,,
58965,340463,215514,,,
58966,220084,215515,,,
58967,220084,215516,,,
58968,419315,215519,,,
58969,238943,215520,,,
58970,212377,215521,,,
58971,212377,215522,,,
58972,212377,215523,,,
58973,210041,215527,,,
58974,409738,215528,,,
58975,301904,215529,,,
58976,233956,215531,,,
58977,282839,215532,,,
58978,282839,215533,,,
58979,269554,215534,,,
58980,282000,215536,,,
58981,337724,215537,,,
58982,279878,215541,,,
58983,245590,215542,,,
58984,245590,215543,,,
58985,245590,215544,,,
58986,296846,215546,,,
58987,269157,215551,,,
58988,359553,215555,,,
58989,369821,215570,,,
58990,252700,215571,,,
58991,325288,215572,,,
58992,252013,215576,,,
58993,252013,215577,,,
58994,388328,215578,,,
58995,388328,215579,,,
58996,280461,215580,,,
58997,280461,215581,,,
58998,267770,215582,,,
58999,381660,215583,,,
59000,245397,215584,,,
59001,245397,215585,,,
59002,272403,215586,,,
59003,244364,215587,,,
59004,406279,215591,,,
59005,211929,215593,,,
59006,211929,215594,,,
59007,424410,215603,,,
59008,424410,215604,,,
59009,359139,215609,,,
59010,359139,215610,,,
59011,359139,215611,,,
59012,359139,215612,,,
59013,359139,215613,,,
59014,359139,215615,,,
59015,359139,215616,,,
59016,293965,215623,,,
59017,239822,215641,,,
59018,228833,215642,,,
59019,228833,215643,,,
59020,282459,215650,,,
59021,282459,215651,,,
59022,268472,215655,,,
59023,296922,215656,,,
59024,296922,215657,,,
59025,484274,215658,,,
59026,336456,215663,,,
59027,218803,215664,,,
59028,263929,215666,,,
59029,427241,215668,,,
59030,333789,215670,,,
59031,333263,215672,,,
59032,426089,215673,,,
59033,426089,215674,,,
59034,282316,215675,,,
59035,266801,215681,,,
59036,266801,215682,,,
59037,416591,215683,,,
59038,277642,215684,,,
59039,277642,215685,,,
59040,277642,215686,,,
59041,371342,215691,,,
59042,256185,215700,,,
59043,256185,215701,,,
59044,256185,215702,,,
59045,272627,215703,,,
59046,301524,215704,,,
59047,301524,215706,,,
59048,301524,215707,,,
59049,301524,215708,,,
59050,251653,215717,,,
59051,325314,215730,,,
59052,268465,215733,,,
59053,305824,215735,,,
59054,322053,215736,,,
59055,288229,215737,,,
59056,288229,215738,,,
59057,288229,215739,,,
59058,216886,215742,,,
59059,399051,215745,,,
59060,399051,215746,,,
59061,422874,215749,,,
59062,229882,215750,,,
59063,422133,215754,,,
59064,267512,215755,,,
59065,267512,215756,,,
59066,267512,215757,,,
59067,267512,215758,,,
59068,267512,215759,,,
59069,267512,215760,,,
59070,267512,215761,,,
59071,267512,215762,,,
59072,365150,215764,,,
59073,365150,215765,,,
59074,365150,215766,,,
59075,365150,215767,,,
59076,365150,215768,,,
59077,365150,215769,,,
59078,365150,215770,,,
59079,225032,215778,,,
59080,225032,215779,,,
59081,479278,215793,,,
59082,362690,215800,,,
59083,229925,215801,,,
59084,384444,215802,,,
59085,265433,215811,,,
59086,363772,215812,,,
59087,254348,215819,,,
59088,254348,215820,,,
59089,254348,215821,,,
59090,254348,215822,,,
59091,254348,215823,,,
59092,250507,215824,,,
59093,478085,215825,,,
59094,405536,215834,,,
59095,405536,215835,,,
59096,373951,215836,,,
59097,373951,215837,,,
59098,480038,215857,,,
59099,281215,215869,,,
59100,260720,215871,,,
59101,260720,215872,,,
59102,279606,215874,,,
59103,279606,215875,,,
59104,228115,215877,,,
59105,228115,215878,,,
59106,228115,215879,,,
59107,231529,215881,,,
59108,279716,215882,,,
59109,281986,215883,,,
59110,281986,215884,,,
59111,274907,215885,,,
59112,485662,215886,,,
59113,302763,215887,,,
59114,276144,215891,,,
59115,292920,215892,,,
59116,352804,215893,,,
59117,232614,215894,,,
59118,230166,215895,,,
59119,326409,215897,,,
59120,254898,215898,,,
59121,326915,215899,,,
59122,314182,215900,,,
59123,429291,215901,,,
59124,429291,215902,,,
59125,429291,215903,,,
59126,429291,215904,,,
59127,295906,215905,,,
59128,295906,215906,,,
59129,316431,215907,,,
59130,272216,215924,,,
59131,272216,215925,,,
59132,306195,215927,,,
59133,321141,215936,,,
59134,229100,215937,,,
59135,229715,215938,,,
59136,240518,215939,,,
59137,240518,215940,,,
59138,386649,215942,,,
59139,262915,215946,,,
59140,262915,215947,,,
59141,298129,215948,,,
59142,407159,215949,,,
59143,422124,215951,,,
59144,271350,215952,,,
59145,271350,215953,,,
59146,271350,215954,,,
59147,240058,215960,,,
59148,321327,215961,,,
59149,279669,215969,,,
59150,365392,215970,,,
59151,420118,215971,,,
59152,420118,215972,,,
59153,420118,215973,,,
59154,420118,215974,,,
59155,360498,215975,,,
59156,360498,215976,,,
59157,360498,215977,,,
59158,259770,215978,,,
59159,262727,215979,,,
59160,261167,215982,,,
59161,261167,215983,,,
59162,390113,215985,,,
59163,345245,215989,,,
59164,321742,215990,,,
59165,321742,215991,,,
59166,354010,215994,,,
59167,354010,215995,,,
59168,226782,215996,,,
59169,376803,215997,,,
59170,386868,215998,,,
59171,301644,216001,,,
59172,267609,216002,,,
59173,240968,216010,,,
59174,388581,216013,,,
59175,388349,216014,,,
59176,300627,216017,,,
59177,300627,216018,,,
59178,300627,216019,,,
59179,273908,216020,,,
59180,423710,216044,,,
59181,423710,216045,,,
59182,274634,216059,,,
59183,274647,216060,,,
59184,270464,216061,,,
59185,270403,216062,,,
59186,270480,216063,,,
59187,270092,216064,,,
59188,275145,216065,,,
59189,275414,216066,,,
59190,275341,216068,,,
59191,275228,216069,,,
59192,274991,216070,,,
59193,274831,216071,,,
59194,273574,216072,,,
59195,273688,216073,,,
59196,270208,216075,,,
59197,270211,216076,,,
59198,271476,216077,,,
59199,271469,216078,,,
59200,271680,216079,,,
59201,271820,216081,,,
59202,271987,216082,,,
59203,271967,216083,,,
59204,272008,216084,,,
59205,272067,216085,,,
59206,272084,216086,,,
59207,271234,216087,,,
59208,271259,216088,,,
59209,271270,216089,,,
59210,271321,216090,,,
59211,271322,216091,,,
59212,271305,216092,,,
59213,271293,216093,,,
59214,271339,216094,,,
59215,271336,216095,,,
59216,271430,216096,,,
59217,271433,216097,,,
59218,271365,216099,,,
59219,271368,216100,,,
59220,274462,216101,,,
59221,272235,216102,,,
59222,272219,216103,,,
59223,272252,216104,,,
59224,272576,216105,,,
59225,273233,216106,,,
59226,272678,216107,,,
59227,272688,216108,,,
59228,273336,216110,,,
59229,280898,216111,,,
59230,284102,216113,,,
59231,284171,216114,,,
59232,284271,216115,,,
59233,284654,216116,,,
59234,284655,216117,,,
59235,284638,216118,,,
59236,284724,216119,,,
59237,284819,216120,,,
59238,284449,216121,,,
59239,284542,216124,,,
59240,284595,216126,,,
59241,285317,216127,,,
59242,285422,216129,,,
59243,285511,216130,,,
59244,285517,216131,,,
