136797,मीमांसामकरन्द,n,n-----m--a,,,,/miː.mɑː̃.sɑː.mə.kə.ɹən.d̪ə/,मीमांसा॔-मकरन्द,0
305717,,नञ्सूत्रार्थवाद,n,n-----m--a,,,,/nəɲ.suːt̪.ɹɑːɹ.t̪ʰə.ʋɑː.d̪ə/,नञ्-सूत्रार्थ-वाद,0
305718,,नञ्विवेक,n,n-----m--a,,,,/nəɲ.ʋi.ʋeː.kə/,नञ्-विवेक,0
305719,,नञ्वाद,n,n-----m--a,,,,/nəɲ.ʋɑː.d̪ə/,नञ्-वाद,0
305720,,नञ्वादविवेक,n,n-----m--a,,,,/nəɲ.ʋɑː.d̪ə.ʋi.ʋeː.kə/,नञ्-वाद-विवेक,0
305721,,नञ्वादटिप्पणी,n,n-----f--ī,,,,/nəɲ.ʋɑː.d̪ə.ˈʈip.pə.ɳiː/,नञ्-वाद-टिप्पणी,0
305722,,नञ्शिरोमणि,n,n-----m--i,,,,/nə.ɲɕi.ɹoːmə.ɳi/,नञ्-शिरो-मणि,0
305723,,नश्,v,v----a--1- v----d--1-,,,,/nəɕ/,नश्,0
305724,,नश्,a,ap----a--c,,,,/nəɕ/,नश्,0
305725,,नश्,v,v----a--4- v----a--1-,,,,/nəɕ/,नश्,0
305726,44678,नश,n,n-----m--a,,,,/nə.ɕə/,नश,0
305727,43461,नशक्ति,n,n-----f--i,,,,/nə.ˈɕək.t̪i/,न॔-शक्ति,0
305728,44679,नशन,n,n-----n--a,,,,/nə.ɕə.nə/,नशन,0
305729,43463,नशेष,a,ap----a--a,,,,/nə.ɕeː.ʂə/,न॔-शेष,0
305730,44680,नशितृ,a,ap----a--r,,,,/nə.ɕi.t̪ɹ̩/,नशितृ,0
305731,43462,नशुभ,a,ap----a--a,,,,/nə.ɕu.bʱə/,न॔-शुभ,0
305732,44683,नश्वर,a,ap----a--a,,ap----f--ī=>ी,,/nəɕʋəɹə/,नश्वर,0
305733,,नश्वरत्व,n,n-----n--a,,,,/nəɕʋəɹət̪ʋə/,नश्वर-त्व,0
305734,,नश्यत्,a,ap----a--c,,ap----f--ī=>न्ती,,/nəɕjət̪/,नश्यत्,0
305735,44681,नश्यत्प्रसूति,n,n-----f--i,,,,/nəɕjət̪pɹəsuːt̪i/,नश्यत्-प्रसूति,0
305736,44682,नश्यत्प्रसूतिका,n,n-----f--ā,,,,/nəɕjət̪pɹəsuːt̪ikɑː/,नश्यत्-प्रसूतिका,0
305737,32955,नशाक,n,n-----m--a,,,,/nə.ɕɑː.kə/,नशाक,0
305739,,नड्,v,v----a--0-,,,,/nəɖ/,नड्,0
305740,43815,नड,n,n-----m--a,,,"{'pos': 'n', 'person': '-', 'number': '-', 'tense': '-', 'mood': '-', 'voice': '-', 'gender': 'n', 'case': '-', 'group': '-', 'stem': 'a'}=नड",/nə.ɖə/,नड॔,0
305741,43820,नडभक्त,a,ap----a--a,,,,/nə.ɖə.ˈbʱək.t̪ə/,नड॔-भक्त,0
305742,43833,नडह,a,ap----a--a,,,,/nə.ɖə.ɦə/,नडह,0
305743,43827,नडक,n,n-----n--a,,,,/nə.ɖə.kə/,नडक,0
305744,43828,नडकीय,a,ap----a--a,,,,/nə.ɖə.kiː.jə/,नडकीय,0
305745,43817,नडकूबर,n,n-----m--a,,,,/nə.ɖə.kuː.bə.ɹə/,नड॔-कूबर,0
305746,43821,नडमय,a,ap----a--a,,ap----f--ī=>ी,,/nə.ɖə.mə.jə/,नड॔-मय,0
305747,43822,नडमीन,n,n-----m--a,,,,/nə.ɖə.miː.nə/,नड॔-मीन,0
305748,43818,नडनेरि,n,n-----f--i,,,,/nə.ɖə.neː.ɹi/,नड॔-नेरि,0
305749,43812,नडन्तिका,n,n-----f--ā,,,,/nə.ɖən.t̪i.kɑː/,नड्-अन्तिका,0
305750,,नडप्राय,a,ap----a--a,,,,/nə.ˈɖəp.ɹɑː.jə/,नड॔-प्राय,0
305751,,नडस,a,ap----a--a,,,,/nə.ɖə.sə/,नडस,0
305752,,नडसंहति,n,n-----f--i,,,,/nə.ɖə.ˈsə̃.ɦə.t̪i/,नड॔-संहति,0
305753,43823,नडवन,n,n-----n--a,,,,/nə.ɖə.ʋə.nə/,नड॔-वन,0
305754,43813,नड्भुवक,n,n-----m--a,,,,/ˈnəɖ.bʱu.ʋə.kə/,नड्-भुवक,0
305755,43831,नडिल,a,ap----a--a,,,,/nə.ɖi.lə/,नडिल,0
305756,43830,नडिनी,n,n-----f--ī,,,,/nə.ɖi.niː/,नडिनी,0
305757,43834,नडुवाह,n,n-----m--a,,,,/nə.ɖu.ʋɑː.ɦə/,नडु-वाह,0
305758,,नड्वल,n,n-----n--a,,,,/ˈnəɖ.ʋə.lə/,नड्-वल,0
305759,169523,नड्वल,a,ap----a--a,,ap----f--ā=>ा,,/ˈnəɖ.ʋə.lə/,नड्-वल,0
305760,175530,नड्वला,n,n-----f--ā,,,,/ˈnəɖ.ʋə.lɑː/,नड्-वला,0
305762,43814,नड्वत्,a,ap----a--c,,,,/ˈnəɖ.ʋət̪/,नड्-वत्,0
305763,,नड्वाभू,n,n-----f--ū,,,,/ˈnəɖ.ʋɑː.bʱuː/,नड्-वाभू,0
305764,43832,नड्या,n,n-----f--ā,,,,/ˈnəɖ.jɑː/,नड्या,0
305765,219288,नडागिरि,n,n-----m--i,,,,/nə.ɖɑː.gi.ɹi/,नडा-गिरि,0
305766,43825,नडागार,n,n-----n--a,,,,/nə.ɖɑː.gɑː.ɹə/,नडागार,0
305767,43486,नंहस,n,n-----m--a,,,,/ˈnə̃.ɦə.sə/,नंहस,0
305770,43483,नंशुक,a,ap----a--a,,ap----f--ā=>ा,,/nə.̃ɕu.kə/,नंशुक,0
305771,43484,नंष्टव्य,a,ap----a--a,,,,/ˈnə̃ʂ.ˈʈəʋ.jə/,नंष्टव्य,0
305772,43485,नंष्टृ,a,ap----a--r,,,,/ˈnə̃ʂ.ʈɹ̩/,नंष्टृ,0
305773,,नङ्ख्,v,v----a--4- v----a--1-,,,,/nəŋkʰ/,नङ्ख्,0
305774,44685,नष्ट,a,ap----a--a,,,,/ˈnəʂ.ʈə/,नष्ट॔,0
305775,44700,नष्टबीज,a,ap----a--a,,,,/ˈnəʂ.ʈə.biː.d͡ʑə/,नष्ट॔-बीज,0
305776,44689,नष्टचन्द्र,n,n-----m--a,,,,/ˈnəʂ.ʈə.t͡ɕən.d̪ɹə/,नष्ट॔-चन्द्र,0
305777,44690,नष्टचर्या,n,n-----f--ā,,,,/ˈnəʂ.ʈə.ˈt͡ɕəɹ.jɑː/,नष्ट॔-चर्या,0
305778,44691,नष्टचेतन,a,ap----a--a,,,,/ˈnəʂ.ʈə.t͡ɕeː.t̪ə.nə/,नष्ट॔-चेतन,0
305779,44692,नष्टचेष्ट,a,ap----a--a,,ap----f--ā=>ा,,/ˈnəʂ.ʈə.t͡ɕeːʂ.ʈə/,नष्ट॔-चेष्ट,0
305780,,नष्टचेष्टता,n,n-----f--ā,,,,/ˈnəʂ.ʈə.t͡ɕeːʂ.ʈə.t̪ɑː/,नष्ट॔-चेष्ट-ता,0
305781,,नष्टधी,a,ap----a--ī,,,,/ˈnəʂ.ʈə.d̪ʰiː/,नष्ट॔-धी,0
305782,,नष्टदृष्टि,a,ap----a--i,,,,/ˈnəʂ.ʈə.ˈd̪ɹ̩ʂ.ʈi/,नष्ट॔-दृष्टि,0
305783,44688,नष्टगणित,n,n-----n--a,,,,/ˈnəʂ.ʈə.gə.ɳi.t̪ə/,नष्ट॔-गणित,0
305784,,नष्टहीनविकलविकृतस्वर,a,ap----a--a,,,,/ˈnəʂ.ʈə.ɦiː.nə.ʋi.kə.lə.ʋi.kɹ̩.ˈt̪əs.ʋə.ɹə/,नष्ट॔-हीन-विकल-विकृत-स्वर,0
305785,,नष्टहीनविकलविकृतस्वरता,n,n-----f--ā,,,,/ˈnəʂ.ʈə.ɦiː.nə.ʋi.kə.lə.ʋi.kɹ̩.ˈt̪əs.ʋə.ɹə.t̪ɑː/,नष्ट॔-हीन-विकल-विकृत-स्वर-ता,0
305786,32949,नष्टैष,a,ap----a--a,,,,/ˈnəʂ.ʈɑːi.ʂə/,नष्टैष॔,0
305787,32950,नष्टैषिन्,a,ap----a--n,,,,/ˈnəʂ.ʈɑːi.ʂin/,नष्टैषिन्,0
305788,32951,नष्टैष्य,n,n-----n--a,,,,/ˈnəʂ.ʈɑːi.ʂjə/,नष्टैष्य॔,0
305789,44693,नष्टजन्मन्,n,n-----n--n,,,,/ˈnəʂ.ʈə.d͡ʑən.mən/,नष्ट॔-जन्मन्,0
305790,44694,नष्टजातक,n,n-----n--a,,,,/ˈnəʂ.ʈə.d͡ʑɑː.t̪ə.kə/,नष्ट॔-जातक,0
305791,44687,नष्टक्रिय,a,ap----a--a,,,,/ˈnəʂ.ˈʈək.ɹi.jə/,नष्ट॔-क्रिय,0
305792,44686,नष्टकार्यार्थ,a,ap----a--a,,,,/ˈnəʂ.ʈə.kɑːɹ.jɑːɹ.t̪ʰə/,नष्ट॔-कार्यार्थ,0
305793,44701,नष्टमति,a,ap----a--i,,,,/ˈnəʂ.ʈə.mə.t̪i/,नष्ट॔-मति,0
305794,44702,नष्टमार्गण,n,n-----n--a,,,,/ˈnəʂ.ʈə.mɑːɹ.gə.ɳə/,नष्ट॔-मार्गण,0
305795,44696,नष्टनिद्र,a,ap----a--a,,,,/ˈnəʂ.ʈə.ˈnid̪.ɹə/,नष्ट॔-निद्र,0
305796,44697,नष्टपत्त्रिका,n,n-----f--ā,,,,/ˈnəʂ.ʈə.ˈpət̪.t̪ɹi.kɑː/,नष्ट॔-पत्त्रिका,0
305797,44698,नष्टपिष्ट,a,ap----a--a,,,,/ˈnəʂ.ʈə.ˈpiʂ.ʈə/,नष्ट॔-पिष्ट,0
305798,175979,नष्टपिष्टीकृ,v,v----a--8-,,,,/ˈnəʂ.ʈə.ˈpiʂ.ʈiː.kɹ̩/,नष्ट॔-पिष्टी-कृ,0
305799,44699,नष्टप्रश्न,n,n-----m--a,,,,/nəʂʈəpɹəɕnə/,नष्ट॔-प्रश्न,0
305800,44703,नष्टराज्य,n,n-----n--a,,,,/ˈnəʂ.ʈə.ɹɑːd͡ʑ.jə/,नष्ट॔-राज्य,0
305801,44704,नष्टरूप,a,ap----a--a,,,,/ˈnəʂ.ʈə.ɹuː.pə/,नष्ट॔-रूप,0
305802,44705,नष्टरूपा,n,n-----f--ā,,,,/ˈnəʂ.ʈə.ɹuː.pɑː/,नष्ट॔-रूपा,0
305803,,नष्टरूपी,n,n-----f--ī,,,,/ˈnəʂ.ʈə.ɹuː.piː/,नष्ट॔-रूपी,0
305804,,नष्टसंज्ञ,a,ap----a--a,,ap----f--ā=>ा,,/ˈnəʂ.ʈə.səɲd͡ʑ.ɲə/,नष्ट॔-संज्ञ,0
305805,32937,नष्टसंस्मृति,a,ap----a--i,,,,/ˈnəʂ.ʈə.ˈsə̃s.mɹ̩.t̪i/,नष्ट॔-संस्मृति,0
305806,,नष्टस्मृति,a,ap----a--i,,,,/ˈnəʂ.ˈʈəs.mɹ̩.t̪i/,नष्ट॔-स्मृति,0
305807,,नष्टवत्,a,ap----a--c,,,,/ˈnəʂ.ʈə.ʋət̪/,नष्ट॔-वत्,0
305808,44707,नष्टवेदन,a,ap----a--a,,ap----f--ī=>ी,,/ˈnəʂ.ʈə.ʋeː.d̪ə.nə/,नष्ट॔-वे॔दन,0
305809,,नष्टविष,a,ap----a--a,,,,/ˈnəʂ.ʈə.ʋi.ʂə/,नष्ट॔-विष,0
305810,,नष्टेन्द्रिय,a,ap----a--a,,,,/ˈnəʂ.ʈeːn.d̪ɹi.jə/,नष्टेन्द्रिय,0
305811,,नष्टेन्दुकला,n,n-----f--ā,,,,/ˈnəʂ.ʈeːn.d̪u.kə.lɑː/,नष्टेन्दु-कला,0
305812,32954,नष्टि,n,n-----f--i,,,,/ˈnəʂ.ʈi/,नष्टि,0
305813,32953,नष्टोभयलोक,a,ap----a--a,,,,/ˈnəʂ.ʈoː.bʱə.jə.loː.kə/,नष्टोभय-लोक,0
305814,32952,नष्टोद्दिष्टप्रबोधकध्रौवपदटीका,n,n-----f--ā,,,,/ˈnəʂ.ʈoːd̪.ˈd̪iʂ.ˈʈəp.ɹə.boː.d̪ʰə.ˈkəd̪ʰ.ˈɹəौ.ʋə.pə.d̪ə.ʈiː.kɑː/,नष्टोद्दिष्ट-प्रबोधक-ध्रौवपद-टीका,0
305815,32940,नष्टाग्नि,n,n-----m--i,,,,/ˈnəʂ.ʈɑːg.ni/,नष्टाग्नि,0
305816,32943,नष्टाप्तिसूत्र,n,n-----n--a,,,,/ˈnəʂ.ʈɑːp.t̪i.suːt̪.ɹə/,नष्टाप्ति-सूत्र,0
305817,,नष्टार्थ,a,ap----a--a,,,,/ˈnəʂ.ʈɑːɹ.t̪ʰə/,नष्टार्थ,0
305818,,नष्टासु,a,ap----a--u,,,,/ˈnəʂ.ʈɑː.su/,नष्टासु,0
305819,32941,नष्टातङ्कम्,r,rp--------,,,,/ˈnəʂ.ʈɑː.t̪əŋ.kəm/,नष्टातङ्कम्,0
305820,,नष्टात्मन्,a,ap----a--n,,,,/ˈnəʂ.ʈɑːt̪.mən/,नष्टात्मन्,0
305821,32945,नष्टाशङ्क,a,ap----a--a,,,,/ˈnəʂ.ʈɑː.ɕəŋ.kə/,नष्टाशङ्क,0
305822,,नष्टाश्वदग्धरथवत्,r,rp--------,,,,/nəʂʈɑːɕʋəd̪əgd̪ʰəɹət̪ʰəʋət̪/,नष्टाश्व-दग्ध-रथ-वत्,0
305823,,नट्,v,v----a--1-,,,,/nəʈ/,नट्,0
305824,43776,नट,n,n-----m--a,,,,/nə.ʈə/,नट,0
305825,43786,नटबटु,n,n-----m--u,,,,/nə.ʈə.bə.ʈu/,नट-बटु,0
305826,,नटभटिकविहार,n,n-----m--a,,,,/nə.ʈə.bʱə.ʈi.kə.ʋi.ɦɑː.ɹə/,नट-भटिक-विहार,0
305827,,नटभटिका,n,n-----f--ā,,,,/nə.ʈə.bʱə.ʈi.kɑː/,नट-भटिका,0
305828,43788,नटभूषण,n,n-----n--a,,,,/nə.ʈə.bʱuː.ʂə.ɳə/,नट-भूषण,0
305829,43781,नटचर्या,n,n-----f--ā,,,,/nə.ʈə.ˈt͡ɕəɹ.jɑː/,नट-चर्या,0
305830,43780,नटगति,n,n-----f--i,,,,/nə.ʈə.gə.t̪i/,नट-गति,0
305831,43779,नटगङ्गोक,n,n-----m--a,,,,/nə.ʈə.gəŋ.goː.kə/,नट-गङ्ग्ऽओक,0
305832,43797,नटक,n,n-----m--a,,,,/nə.ʈə.kə/,नटक,0
305833,43798,नटकमेलक,n,n-----n--a,,,,/nə.ʈə.kə.meː.lə.kə/,नटक-मेलक,0
305834,43789,नटमण्डन,n,n-----n--a,,,,/nə.ʈə.ˈməɳ.ɖə.nə/,नट-मण्डन,0
305835,43799,नटन,n,n-----n--a,,,,/nə.ʈə.nə/,नटन,0
305836,43800,नटनानन्दनाथ,n,n-----m--a,,,,/nə.ʈə.nɑː.nən.d̪ə.nɑː.t̪ʰə/,नटनानन्द-नाथ,0
305837,43783,नटनारायण,n,n-----m--a,,,,/nə.ʈə.nɑː.ɹɑː.jə.ɳə/,नट-नारायण,0
305838,,नटनीय,a,ap----a--a,,,,/nə.ʈə.niː.jə/,नटनीय,0
305839,43785,नटपर्ण,n,n-----n--a,,,,/nə.ʈə.ˈpəɹ.ɳə/,नट-पर्ण,0
305840,43784,नटपत्त्रिका,n,n-----f--ā,,,,/nə.ʈə.ˈpət̪.t̪ɹi.kɑː/,नट-पत्त्रिका,0
305841,43790,नटरङ्ग,n,n-----m--a,,,,/nə.ʈə.ɹəŋ.gə/,नट-रङ्ग,0
305842,43793,नटसंज्ञक,n,n-----m--a,,,,/nə.ʈə.səɲd͡ʑ.ɲə.kə/,नट-संज्ञक,0
305843,,नटसूत्र,n,n-----n--a,,,,/nə.ʈə.suːt̪.ɹə/,नट-सूत्र,0
305844,43782,नटता,n,n-----f--ā,,,,/nə.ʈə.t̪ɑː/,नट-ता,0
305845,43791,नटवर,n,n-----m--a,,,,/nə.ʈə.ʋə.ɹə/,नट-वर,0
305846,,नटश्रेष्ठ,n,n-----m--a,,,,/nəʈəɕɹeːʂʈʰə/,नट-श्रेष्ठ,0
305847,,नटेशविजय,n,n-----m--a,,,,/nə.ʈeː.ɕə.ʋi.d͡ʑə.jə/,नटेश-विजय,0
305848,43796,नटेश्वर,n,n-----m--a,,,,/nəʈeːɕʋəɹə/,नटेश्वर,0
305849,43802,नटित,a,ap----a--a,,,,/nə.ʈi.t̪ə/,नटित,0
305850,43803,नटित,n,n-----n--a,,,,/nə.ʈi.t̪ə/,नटित,0
305851,,नटिति,n,n-----f--i,,,,/nə.ʈi.t̪i/,नटिति,0
305852,43805,नट्या,n,n-----f--ā,,,,/ˈnəʈ.jɑː/,नट्या,0
305853,43777,नटा,n,n-----f--ā,,,,/nə.ʈɑː/,नटा,0
305854,43795,नटान्तिका,n,n-----f--ā,,,,/nə.ʈɑːn.t̪i.kɑː/,नटान्तिका,0
305858,43778,नटी,n,n-----f--ī,,,,/nə.ʈiː/,नटी,0
305861,43804,नटीसुत,n,n-----m--a,,,,/nə.ʈiː.su.t̪ə/,नटी-सुत,0
305862,,नट्ट,a,ap----c--a,,,,/ˈnəʈ.ʈə/,नट्ट,0
305863,43811,नट्टहम्बीरा,n,n-----f--ā,,,,/ˈnəʈ.ʈə.ɦəm.biː.ɹɑː/,नट्ट-हम्बीरा,0
305864,,नट्टक,n,n-----m--a,,,,/ˈnəʈ.ʈə.kə/,नट्टक,0
305865,43807,नट्टकल्याण,n,n-----m--a,,,,/ˈnəʈ.ʈə.ˈkəl.jɑː.ɳə/,नट्ट-कल्याण,0
305866,,नट्टमल्लारिका,n,n-----f--ā,,,,/ˈnəʈ.ʈə.ˈməl.lɑː.ɹi.kɑː/,नट्ट-मल्लारिका,0
305867,43808,नट्टनारायण,n,n-----m--a,,,,/ˈnəʈ.ʈə.nɑː.ɹɑː.jə.ɳə/,नट्ट-नारायण,0
305868,43809,नट्टपट्टग्राम,n,n-----m--a,,,,/ˈnəʈ.ʈə.ˈpəʈ.ˈʈəg.ɹɑː.mə/,नट्ट-पट्ट-ग्राम,0
305869,43810,नट्टवराटिका,n,n-----f--ā,,,,/ˈnəʈ.ʈə.ʋə.ɹɑː.ʈi.kɑː/,नट्ट-वराटिका,0
305870,,नेद्,v,v----a--1-,,,,/neːd̪/,नेद्,0
305871,,नेद्,r,rp--------,,,,/neːd̪/,नेद्,0
305873,,नेदिष्ठ,n,n-----m--a,,,,/neː.ˈd̪iʂ.ʈʰə/,ने॔दिष्ठ,0
305874,29079,नेदिष्ठ,a,ap----a--a,,ap----f--ā=>ा,,/neː.ˈd̪iʂ.ʈʰə/,ने॔दिष्ठ,0
305876,,नेदिष्ठम्,r,rp--------,,,,/neː.ˈd̪iʂ.ʈʰəm/,ने॔दिष्ठम्,0
305877,29080,नेदिष्ठतम,a,ap----a--a,,,,/neː.ˈd̪iʂ.ʈʰə.t̪ə.mə/,ने॔दिष्ठ-तम,0
305878,,नेदिष्ठतमाम्,r,rp--------,,,,/neː.ˈd̪iʂ.ʈʰə.t̪ə.mɑːm/,ने॔दिष्ठ-तमाम्,0
305879,29081,नेदिष्ठिन्,a,ap----a--n,,,,/neː.ˈd̪iʂ.ʈʰin/,नेदिष्ठिन्,0
305880,,नेदिष्ठात्,r,rp--------,,,,/neː.ˈd̪iʂ.ʈʰɑːt̪/,ने॔दिष्ठात्,0
305881,,नेदीयस्,r,rp--------,,,,/neː.d̪iː.jəs/,ने॔दीयस्,0
305882,29082,नेदीयस्,a,ap----a-sa,,,,/neː.d̪iː.jəs/,ने॔दीयस्,0
305883,29083,नेदीयस्ता,n,n-----f--ā,,,,/neː.d̪iː.ˈjəs.t̪ɑː/,ने॔दीयस्ता,0
305884,29084,नेदीयोमरण,a,ap----a--a,,,,/neː.d̪iː.joːmə.ɹə.ɳə/,ने॔दीयो-मरण,0
305885,29014,नेग,n,n-----m--a,,,,/neː.gə/,नेग,0
305886,29015,नेजक,n,n-----m--a,,,,/neː.d͡ʑə.kə/,नेजक,0
305887,29017,नेजमेष,n,n-----m--a,,,,/neː.d͡ʑə.meː.ʂə/,नेजमेष,0
305888,29016,नेजन,n,n-----n--a,,,,/neː.d͡ʑə.nə/,नेजन,0
305889,29013,नेक्षण,n,n-----n--a,,,,/neːk.ʂə.ɳə/,नेक्षण,0
305890,29141,नेल,n,n-----m--a,,,,/neː.lə/,नेल,0
305891,,नेलु,n,n-----m--u,,,,/neː.lu/,नेलु,0
305893,29109,नेम,n,n-----m--a,,,,/neː.mə/,ने॔म,0
305903,29110,नेम,n,n-----n--a,,,,/neː.mə/,ने॔म,0
305906,29111,नेमचन्द्र,n,n-----m--a,,,,/neː.mə.t͡ɕən.d̪ɹə/,नेम-चन्द्र,0
305907,29112,नेमधिति,n,n-----f--i,,,,/neː.mə.d̪ʰi.t̪i/,नेम॔-धिति,0
305908,,नेमधिता,r,rp--------,,,,/neː.mə.d̪ʰi.t̪ɑː/,नेम॔-धिता,0
305909,29118,नेमन्निष्,a,ap----a--c,,,,/neː.mən.niʂ/,नेमन्न्-इ॔ष्,0
305910,29113,नेमनाथ,n,n-----m--a,,,,/neː.mə.nɑː.t̪ʰə/,नेम-नाथ,0
305911,29114,नेमपिष्ट,a,ap----a--a,,,,/neː.mə.ˈpiʂ.ʈə/,नेम-पिष्ट,0
305912,,नेमपिष्टता,n,n-----f--ā,,,,/neː.mə.ˈpiʂ.ʈə.t̪ɑː/,ने॔म-पिष्ट-ता,0
305913,29116,नेमस्पृष्ट,a,ap----a--a,,,,/neː.ˈməs.ˈpɹ̩ʂ.ʈə/,नेम-स्पृष्ट,0
305914,29115,नेमशाह,n,n-----m--a,,,,/neː.mə.ɕɑː.ɦə/,नेम-शाह,0
305915,29120,नेमि,n,n-----m--i,,,,/neː.mi/,नेमि॔,0
305916,29119,नेमि,n,n-----f--i,,,,/neː.mi/,नेमि॔,0
305920,29122,नेमिचक्र,n,n-----m--a,,,,/neː.mi.ˈt͡ɕək.ɹə/,नेमि॔-चक्र,0
305921,29123,नेमिचरित्र,n,n-----n--a,,,,/neː.mi.t͡ɕə.ˈɹit̪.ɹə/,नेमि॔-चरित्र,0
305922,,नेमिध्वनि,n,n-----m--i,,,,/neː.ˈmid̪ʰ.ʋə.ni/,नेमि॔-ध्वनि,0
305923,,नेमिघोष,n,n-----m--a,,,,/neː.mi.gʰoː.ʂə/,नेमि॔-घोष,0
305924,29132,नेमिन्,n,n-----m--n,,,,/neː.min/,नेमिन्,0
305925,,नेमिनिनद,n,n-----m--a,,,,/neː.mi.ni.nə.d̪ə/,नेमि॔-निनद,0
305926,29124,नेमिनाथ,n,n-----m--a,,,,/neː.mi.nɑː.t̪ʰə/,नेमि॔-नाथ,0
305927,29126,नेमिपुराण,n,n-----n--a,,,,/neː.mi.pu.ɹɑː.ɳə/,नेमि॔-पुराण,0
305928,29127,नेमिराजर्षिचरित्र,n,n-----n--a,,,,/neː.mi.ɹɑː.ˈd͡ʑəɹ.ʂi.t͡ɕə.ˈɹit̪.ɹə/,नेमि॔-राजर्षि-चरित्र,0
305929,,नेमिस्वन,n,n-----m--a,,,,/neː.ˈmis.ʋə.nə/,नेमि॔-स्वन,0
305930,29131,नेमित,n,n-----m--a,,,,/neː.mi.t̪ə/,नेमित,0
305931,29128,नेमिवृक्ष,n,n-----m--a,,,,/neː.mi.ˈʋɹ̩k.ʂə/,नेमि॔-वृक्ष,0
305932,29129,नेमिवृत्ति,a,ap----a--i,,,,/neː.mi.ˈʋɹ̩t̪.t̪i/,नेमि॔-वृत्ति,0
305933,,नेमिशब्द,n,n-----m--a,,,,/neː.mi.ˈɕəb.d̪ə/,नेमि॔-शब्द,0
305934,29130,नेमिशाह,n,n-----m--a,,,,/neː.mi.ɕɑː.ɦə/,नेमि॔-शाह,0
305935,29125,नेमिंधर,n,n-----m--a,,,,/neː.min.d̪ʰə.ɹə/,नेमि॔-ं-धर,0
305936,29117,नेमादित्य,n,n-----m--a,,,,/neː.mɑː.ˈd̪it̪.jə/,नेमादित्य,0
305937,29085,नेन्य,a,ap----a--a,,,,/neːn.jə/,नेन्य,0
305938,29086,नेप,n,n-----m--a,,,,/neː.pə/,नेप,0
305939,29087,नेप,n,n-----n--a,,,,/neː.pə/,नेप,0
305940,29089,नेपथ्य,n,n-----n--a,,,,/neː.ˈpət̪ʰ.jə/,नेपथ्य,0
305941,,नेपथ्य,a,ap----a--a,,ap----f--ā=>ा,,/neː.ˈpət̪ʰ.jə/,नेपथ्य,0
305942,29093,नेपथ्यभृत्,a,ap----a--c,,,,/neː.ˈpət̪ʰ.jə.bʱɹ̩t̪/,नेपथ्य-भृत्,0
